Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit,Profit Margin,Order Month,Order Year
ORD-10017,10-05-2024,11-05-2024,Second Class,CUST-1492,Consumer,India,Delhi,Delhi,North,Furniture,Storage,Conference Table,1,0.15,107.22,2.89,0.026953927,2024-05,2024
ORD-12367,20-04-2023,21-04-2023,Second Class,CUST-1411,Consumer,India,Bhopal,Madhya Pradesh,Central,Technology,Printers,Wireless Headset,1,0.15,337.23,44.9,0.133143552,2023-04,2023
ORD-11290,10-01-2025,13-01-2025,Standard,CUST-1573,Corporate,India,Lucknow,Uttar Pradesh,North,Furniture,Chairs,Office Chair,5,0.05,573.41,34.44,0.060061736,2025-01,2025
ORD-10503,20-08-2025,22-08-2025,Standard,CUST-1105,Consumer,India,Nagpur,Maharashtra,Central,Furniture,Chairs,Filing Cabinet,1,0.3,277.42,-17.91,-0.064559152,2025-08,2025
ORD-12091,15-02-2023,17-02-2023,Second Class,CUST-1426,Corporate,India,Lucknow,Uttar Pradesh,North,Technology,Computers,Monitor,3,0.05,1089.27,213.55,0.19604873,2023-02,2023
ORD-10523,10-03-2025,13-03-2025,Standard,CUST-1574,Corporate,India,Chennai,Tamil Nadu,South,Technology,Phones,USB-C Hub,3,0.15,372.58,40.86,0.109667722,2025-03,2025
ORD-10705,26-05-2023,27-05-2023,Same Day,CUST-1095,Consumer,India,Lucknow,Uttar Pradesh,North,Technology,Printers,Tablet,2,0,591.99,129.93,0.219480059,2023-05,2023
ORD-11449,13-04-2025,14-04-2025,Standard,CUST-1497,Consumer,India,Mumbai,Maharashtra,West,Office Supplies,Stationery,Notebook,3,0,204.42,45.46,0.222385285,2025-04,2025
ORD-10569,14-10-2025,18-10-2025,First Class,CUST-1013,Consumer,India,Mumbai,Maharashtra,West,Technology,Printers,Mechanical Keyboard,3,0.15,542.69,29.69,0.05470895,2025-10,2025
ORD-10385,27-08-2025,29-08-2025,Second Class,CUST-1538,Consumer,India,Pune,Maharashtra,West,Technology,Printers,Smartphone,3,0.2,742.97,-4.06,-0.005464554,2025-08,2025
ORD-11166,21-09-2024,24-09-2024,Second Class,CUST-1311,Consumer,India,Mumbai,Maharashtra,West,Technology,Printers,Laser Printer,1,0.1,316.01,54.09,0.171165469,2024-09,2024
ORD-10992,16-07-2023,18-07-2023,Standard,CUST-1036,Consumer,India,Bhopal,Madhya Pradesh,Central,Furniture,Office Furniture,Reception Desk,2,0.15,512.95,29.28,0.057081587,2023-07,2023
ORD-10796,25-07-2024,28-07-2024,First Class,CUST-1035,Consumer,India,Lucknow,Uttar Pradesh,North,Furniture,Chairs,Conference Table,5,0,2091.03,311.53,0.148983994,2024-07,2024
ORD-12298,24-12-2025,26-12-2025,Standard,CUST-1549,Home Office,India,Hyderabad,Telangana,South,Furniture,Tables,Filing Cabinet,2,0.2,401.84,28.9,0.071919172,2025-12,2025
ORD-11885,18-07-2024,22-07-2024,Standard,CUST-1251,Consumer,India,Bhopal,Madhya Pradesh,Central,Furniture,Storage,Reception Desk,5,0.15,2237.23,68.32,0.030537763,2024-07,2024
ORD-10134,25-02-2025,27-02-2025,Standard,CUST-1038,Consumer,India,Bengaluru,Karnataka,South,Technology,Phones,Tablet,2,0,603.43,89.77,0.14876622,2025-02,2025
ORD-10687,01-09-2024,02-09-2024,Standard,CUST-1237,Consumer,India,Lucknow,Uttar Pradesh,North,Technology,Printers,Tablet,1,0.05,141.59,19.75,0.139487252,2024-09,2024
ORD-11190,02-04-2024,06-04-2024,Second Class,CUST-1414,Consumer,India,Kolkata,West Bengal,East,Furniture,Tables,Office Chair,1,0.1,179.45,16.07,0.089551407,2024-04,2024
ORD-11956,29-04-2024,03-05-2024,Standard,CUST-1017,Corporate,India,Lucknow,Uttar Pradesh,North,Office Supplies,Paper,File Binder,2,0.05,162.88,22.19,0.136235265,2024-04,2024
ORD-11023,25-01-2025,27-01-2025,Standard,CUST-1103,Home Office,India,Bhopal,Madhya Pradesh,Central,Technology,Printers,Monitor,4,0.3,1912.49,-18.88,-0.009871947,2025-01,2025
ORD-11541,06-01-2025,08-01-2025,Standard,CUST-1340,Consumer,India,Mumbai,Maharashtra,West,Furniture,Tables,Office Chair,4,0.15,671.19,59.82,0.089125285,2025-01,2025
ORD-12164,20-02-2023,22-02-2023,Second Class,CUST-1328,Consumer,India,Ahmedabad,Gujarat,West,Office Supplies,Writing,Notebook,2,0.05,81.94,14.6,0.178179155,2023-02,2023
ORD-11098,21-09-2023,23-09-2023,Second Class,CUST-1439,Corporate,India,Bhopal,Madhya Pradesh,Central,Office Supplies,Paper,Sticky Notes,2,0.05,357.39,44.74,0.125185372,2023-09,2023
ORD-12461,17-10-2023,20-10-2023,Same Day,CUST-1295,Consumer,India,Jaipur,Rajasthan,North,Office Supplies,Binders,Envelope Pack,2,0.15,109.94,4.98,0.045297435,2023-10,2023
ORD-11565,15-12-2024,17-12-2024,Standard,CUST-1237,Consumer,India,Hyderabad,Telangana,South,Office Supplies,Stationery,Sticky Notes,5,0.1,1053.24,64.03,0.060793361,2024-12,2024
ORD-11881,20-07-2025,21-07-2025,Standard,CUST-1456,Consumer,India,Bhopal,Madhya Pradesh,Central,Office Supplies,Binders,Desk Organizer,4,0.15,140.6,9.84,0.069985775,2025-07,2025
ORD-12490,13-03-2024,14-03-2024,Standard,CUST-1221,Home Office,India,Hyderabad,Telangana,South,Office Supplies,Stationery,Ball Pen Set,1,0.05,226.83,22.95,0.101177093,2024-03,2024
ORD-12396,11-05-2025,14-05-2025,Second Class,CUST-1074,Corporate,India,Ahmedabad,Gujarat,West,Technology,Printers,Monitor,1,0.2,466.99,10.62,0.022741386,2025-05,2025
ORD-12241,01-09-2025,04-09-2025,Second Class,CUST-1541,Corporate,India,Bengaluru,Karnataka,South,Furniture,Storage,Office Chair,3,0.2,808.67,-44.12,-0.05455872,2025-09,2025
ORD-12276,30-04-2024,03-05-2024,Standard,CUST-1456,Consumer,India,Bhopal,Madhya Pradesh,Central,Technology,Accessories,Monitor,5,0.3,423.41,15.38,0.03632413,2024-04,2024
ORD-12216,30-01-2023,01-02-2023,Second Class,CUST-1011,Corporate,India,Kolkata,West Bengal,East,Office Supplies,Paper,Printer Paper,4,0.05,217.94,26.4,0.121134257,2023-01,2023
ORD-12063,10-04-2025,13-04-2025,Standard,CUST-1296,Corporate,India,Hyderabad,Telangana,South,Technology,Phones,Smartphone,3,0.15,1016.74,61.19,0.060182544,2025-04,2025
ORD-12282,09-09-2024,13-09-2024,Standard,CUST-1224,Corporate,India,Ahmedabad,Gujarat,West,Furniture,Office Furniture,Conference Table,4,0.3,529.53,-48.34,-0.091288501,2024-09,2024
ORD-10268,26-09-2025,28-09-2025,First Class,CUST-1364,Consumer,India,Pune,Maharashtra,West,Office Supplies,Stationery,Ball Pen Set,1,0.15,182.06,20.85,0.114522685,2025-09,2025
ORD-12119,19-03-2023,22-03-2023,Second Class,CUST-1566,Corporate,India,Nagpur,Maharashtra,Central,Furniture,Storage,Standing Desk,3,0,354.73,53.35,0.150396076,2023-03,2023
ORD-11588,01-12-2025,03-12-2025,First Class,CUST-1382,Consumer,India,Mumbai,Maharashtra,West,Furniture,Chairs,Office Chair,3,0.3,809.47,-89.73,-0.110850309,2025-12,2025
ORD-10690,01-10-2024,02-10-2024,Second Class,CUST-1303,Corporate,India,Delhi,Delhi,North,Technology,Computers,Wireless Headset,2,0.15,436.61,53.28,0.122031103,2024-10,2024
ORD-10217,07-09-2024,10-09-2024,Standard,CUST-1189,Home Office,India,Ahmedabad,Gujarat,West,Office Supplies,Stationery,Notebook,3,0,136.02,21.28,0.156447581,2024-09,2024
ORD-10105,24-08-2023,29-08-2023,First Class,CUST-1512,Corporate,India,Kolkata,West Bengal,East,Technology,Computers,Laser Printer,2,0.05,281.9,39.25,0.139233771,2023-08,2023
ORD-11731,18-09-2025,20-09-2025,Second Class,CUST-1043,Consumer,India,Ahmedabad,Gujarat,West,Technology,Accessories,Monitor,5,0.1,899.93,91.56,0.101741247,2025-09,2025
ORD-10977,24-09-2024,25-09-2024,Standard,CUST-1418,Consumer,India,Ahmedabad,Gujarat,West,Technology,Computers,Monitor,2,0,223.56,32.05,0.143361961,2024-09,2024
ORD-12037,25-04-2023,28-04-2023,Standard,CUST-1332,Consumer,India,Bengaluru,Karnataka,South,Technology,Accessories,Monitor,1,0,143.38,20.38,0.142139768,2023-04,2023
ORD-10648,28-08-2023,01-09-2023,Standard,CUST-1580,Consumer,India,Chennai,Tamil Nadu,South,Technology,Computers,Business Laptop,3,0.15,701.27,45.57,0.064982104,2023-08,2023
ORD-10480,22-03-2024,25-03-2024,Standard,CUST-1417,Home Office,India,Lucknow,Uttar Pradesh,North,Office Supplies,Writing,File Binder,5,0.1,681.14,83.65,0.122808821,2024-03,2024
ORD-10741,26-09-2023,01-10-2023,Standard,CUST-1368,Consumer,India,Delhi,Delhi,North,Technology,Computers,Monitor,3,0.1,1593.04,268.82,0.168746547,2023-09,2023
ORD-10213,03-11-2025,06-11-2025,First Class,CUST-1403,Consumer,India,Chennai,Tamil Nadu,South,Furniture,Office Furniture,Conference Table,2,0,277.01,25.81,0.093173532,2025-11,2025
ORD-10714,25-04-2025,29-04-2025,Standard,CUST-1429,Corporate,India,Nagpur,Maharashtra,Central,Office Supplies,Paper,Envelope Pack,2,0,165.5,38,0.229607251,2025-04,2025
ORD-11757,10-11-2024,11-11-2024,Second Class,CUST-1244,Consumer,India,Chennai,Tamil Nadu,South,Technology,Phones,Tablet,4,0,798.11,147.86,0.185262683,2024-11,2024
ORD-10457,27-12-2024,29-12-2024,Standard,CUST-1419,Consumer,India,Nagpur,Maharashtra,Central,Office Supplies,Stationery,Desk Organizer,4,0.2,628.49,30.75,0.048926793,2024-12,2024
ORD-10346,22-08-2023,25-08-2023,Same Day,CUST-1120,Consumer,India,Chennai,Tamil Nadu,South,Office Supplies,Stationery,Ball Pen Set,2,0.1,135.47,7.82,0.057724958,2023-08,2023
ORD-11771,07-03-2025,10-03-2025,Second Class,CUST-1013,Corporate,India,Kolkata,West Bengal,East,Furniture,Chairs,Conference Table,1,0,313.25,35.7,0.11396648,2025-03,2025
ORD-11338,30-01-2023,01-02-2023,Standard,CUST-1198,Consumer,India,Delhi,Delhi,North,Office Supplies,Binders,Desk Organizer,3,0,347.5,42.88,0.123395683,2023-01,2023
ORD-11200,06-01-2023,09-01-2023,Second Class,CUST-1324,Home Office,India,Chennai,Tamil Nadu,South,Technology,Printers,USB-C Hub,3,0.3,675.2,33.05,0.04894846,2023-01,2023
ORD-11700,17-01-2025,19-01-2025,Same Day,CUST-1099,Home Office,India,Jaipur,Rajasthan,North,Furniture,Chairs,Filing Cabinet,1,0,559.3,92.4,0.165206508,2025-01,2025
ORD-11445,14-02-2023,18-02-2023,Standard,CUST-1582,Consumer,India,Jaipur,Rajasthan,North,Technology,Accessories,Laser Printer,4,0,2180.8,402.02,0.184345194,2023-02,2023
ORD-12227,03-06-2024,05-06-2024,Second Class,CUST-1309,Corporate,India,Pune,Maharashtra,West,Technology,Phones,Tablet,2,0.2,120.94,9.63,0.079626261,2024-06,2024
ORD-11284,08-10-2024,13-10-2024,Same Day,CUST-1023,Consumer,India,Chennai,Tamil Nadu,South,Furniture,Tables,Executive Chair,1,0.1,110,6.88,0.062545455,2024-10,2024
ORD-11821,15-07-2023,17-07-2023,Second Class,CUST-1242,Consumer,India,Bengaluru,Karnataka,South,Office Supplies,Paper,Sticky Notes,3,0.1,265.93,27.73,0.104275561,2023-07,2023
ORD-11797,11-03-2023,14-03-2023,First Class,CUST-1206,Consumer,India,Ahmedabad,Gujarat,West,Technology,Phones,USB-C Hub,1,0.15,197.91,15.6,0.078823708,2023-03,2023
ORD-12077,30-10-2024,03-11-2024,Standard,CUST-1299,Corporate,India,Pune,Maharashtra,West,Technology,Printers,Mechanical Keyboard,2,0.3,499.34,40.63,0.081367405,2024-10,2024
ORD-12388,21-06-2023,23-06-2023,Second Class,CUST-1313,Home Office,India,Hyderabad,Telangana,South,Furniture,Chairs,Office Chair,1,0.05,240.04,30.53,0.127187135,2023-06,2023
ORD-12105,15-08-2023,16-08-2023,Standard,CUST-1074,Home Office,India,Ahmedabad,Gujarat,West,Office Supplies,Binders,Notebook,4,0.15,345.4,14.76,0.042733063,2023-08,2023
ORD-11839,08-11-2025,09-11-2025,Standard,CUST-1559,Consumer,India,Bengaluru,Karnataka,South,Technology,Accessories,USB-C Hub,2,0,1114.54,191.64,0.171945377,2025-11,2025
ORD-11224,31-12-2023,03-01-2024,First Class,CUST-1351,Home Office,India,Delhi,Delhi,North,Office Supplies,Writing,Sticky Notes,4,0,323.05,52.68,0.163070732,2023-12,2023
ORD-10131,08-08-2025,10-08-2025,First Class,CUST-1530,Consumer,India,Pune,Maharashtra,West,Technology,Phones,Smartphone,1,0.05,131.08,22.26,0.169819957,2025-08,2025
ORD-10744,29-07-2023,31-07-2023,Standard,CUST-1098,Consumer,India,Mumbai,Maharashtra,West,Technology,Computers,Monitor,2,0.1,752.78,74.75,0.0992986,2023-07,2023
ORD-12493,28-03-2024,30-03-2024,Second Class,CUST-1360,Consumer,India,Hyderabad,Telangana,South,Technology,Accessories,USB-C Hub,2,0.15,221.3,14.64,0.066154541,2024-03,2024
ORD-10353,09-07-2024,10-07-2024,Second Class,CUST-1195,Consumer,India,Kolkata,West Bengal,East,Office Supplies,Paper,Sticky Notes,2,0.15,134.12,7.26,0.054130629,2024-07,2024
ORD-10077,04-06-2025,07-06-2025,First Class,CUST-1567,Home Office,India,Lucknow,Uttar Pradesh,North,Technology,Accessories,Business Laptop,2,0.05,1521.41,287.15,0.188739393,2025-06,2025
ORD-11265,03-01-2025,05-01-2025,Standard,CUST-1467,Corporate,India,Kolkata,West Bengal,East,Office Supplies,Paper,Sticky Notes,1,0.15,32.63,2.31,0.070793748,2025-01,2025
ORD-11362,02-11-2023,04-11-2023,First Class,CUST-1544,Consumer,India,Bengaluru,Karnataka,South,Technology,Phones,Monitor,1,0,777.16,117.63,0.151358794,2023-11,2023
ORD-11144,15-12-2024,17-12-2024,First Class,CUST-1001,Corporate,India,Delhi,Delhi,North,Technology,Phones,Smartphone,1,0.2,319.93,42.12,0.131653799,2024-12,2024
ORD-11996,29-05-2023,31-05-2023,Standard,CUST-1386,Consumer,India,Chennai,Tamil Nadu,South,Technology,Printers,Smartphone,2,0.3,2534.63,53.18,0.020981366,2023-05,2023
ORD-10659,05-03-2025,08-03-2025,Standard,CUST-1047,Consumer,India,Lucknow,Uttar Pradesh,North,Furniture,Storage,Office Chair,2,0,429.12,54.01,0.12586223,2025-03,2025
ORD-10956,11-03-2025,13-03-2025,Second Class,CUST-1479,Consumer,India,Nagpur,Maharashtra,Central,Technology,Computers,Smartphone,2,0.05,475.47,84.04,0.176751425,2025-03,2025
ORD-10740,08-06-2023,12-06-2023,First Class,CUST-1568,Consumer,India,Chennai,Tamil Nadu,South,Technology,Accessories,Business Laptop,2,0.1,184.38,30.69,0.166449723,2023-06,2023
ORD-11647,23-11-2023,25-11-2023,Standard,CUST-1062,Consumer,India,Bengaluru,Karnataka,South,Technology,Printers,Laser Printer,3,0.3,849.17,-34.99,-0.041204941,2023-11,2023
ORD-11641,09-04-2023,10-04-2023,Standard,CUST-1231,Consumer,India,Delhi,Delhi,North,Technology,Computers,USB-C Hub,2,0.1,581.9,54.12,0.093005671,2023-04,2023
ORD-11579,27-10-2023,29-10-2023,Standard,CUST-1071,Corporate,India,Ahmedabad,Gujarat,West,Technology,Phones,Smartphone,4,0.15,2622.72,231.25,0.088171822,2023-10,2023
ORD-11743,10-09-2023,13-09-2023,Same Day,CUST-1456,Home Office,India,Jaipur,Rajasthan,North,Office Supplies,Writing,Sticky Notes,2,0.2,302.21,17.59,0.05820456,2023-09,2023
ORD-11006,21-01-2024,24-01-2024,Standard,CUST-1544,Consumer,India,Ahmedabad,Gujarat,West,Furniture,Storage,Conference Table,1,0.05,114.77,15.6,0.135924022,2024-01,2024
ORD-11227,24-04-2025,26-04-2025,Second Class,CUST-1282,Corporate,India,Ahmedabad,Gujarat,West,Furniture,Office Furniture,Office Chair,2,0,594.16,57.94,0.097515821,2025-04,2025
ORD-11545,27-03-2023,28-03-2023,First Class,CUST-1368,Corporate,India,Hyderabad,Telangana,South,Technology,Phones,Monitor,4,0.1,2048.98,260.42,0.127097385,2023-03,2023
ORD-10290,10-07-2024,12-07-2024,Standard,CUST-1213,Consumer,India,Ahmedabad,Gujarat,West,Office Supplies,Paper,Notebook,1,0,30.93,4.24,0.137083737,2024-07,2024
ORD-11544,01-08-2025,04-08-2025,Second Class,CUST-1566,Corporate,India,Mumbai,Maharashtra,West,Furniture,Tables,Filing Cabinet,4,0.15,930.5,68.17,0.073261687,2025-08,2025
ORD-12038,02-01-2024,03-01-2024,Standard,CUST-1151,Consumer,India,Pune,Maharashtra,West,Office Supplies,Binders,Sticky Notes,3,0,75.32,14.42,0.191449814,2024-01,2024
ORD-10916,01-02-2023,04-02-2023,Second Class,CUST-1384,Consumer,India,Kolkata,West Bengal,East,Office Supplies,Binders,Printer Paper,4,0.2,412.01,17.73,0.043032936,2023-02,2023
ORD-12120,02-12-2023,05-12-2023,First Class,CUST-1363,Home Office,India,Jaipur,Rajasthan,North,Technology,Computers,Tablet,2,0.15,894.92,46.26,0.051691771,2023-12,2023
ORD-12133,19-12-2025,21-12-2025,Standard,CUST-1370,Consumer,India,Ahmedabad,Gujarat,West,Office Supplies,Binders,Desk Organizer,3,0.05,461.31,71.42,0.154819969,2025-12,2025
ORD-11653,09-06-2023,11-06-2023,Second Class,CUST-1359,Corporate,India,Bengaluru,Karnataka,South,Furniture,Tables,Reception Desk,1,0.15,190.92,-1.76,-0.009218521,2023-06,2023
ORD-12245,23-04-2023,24-04-2023,Standard,CUST-1272,Consumer,India,Bengaluru,Karnataka,South,Technology,Phones,Wireless Headset,2,0.2,493.63,15.55,0.031501327,2023-04,2023
ORD-12245,08-05-2023,11-05-2023,First Class,CUST-1295,Home Office,India,Lucknow,Uttar Pradesh,North,Office Supplies,Writing,Desk Organizer,2,0.15,463.29,41.55,0.089684647,2023-05,2023
ORD-12000,02-02-2024,06-02-2024,Standard,CUST-1509,Consumer,India,Chennai,Tamil Nadu,South,Office Supplies,Binders,Desk Organizer,4,0.3,466.88,-4.14,-0.008867375,2024-02,2024
ORD-12160,17-05-2024,20-05-2024,Second Class,CUST-1384,Consumer,India,Mumbai,Maharashtra,West,Technology,Printers,Laser Printer,3,0,595.83,83.51,0.140157427,2024-05,2024
ORD-11006,18-10-2023,21-10-2023,Second Class,CUST-1428,Consumer,India,Mumbai,Maharashtra,West,Furniture,Chairs,Filing Cabinet,1,0.05,242,21.41,0.088471074,2023-10,2023
ORD-12307,02-11-2023,04-11-2023,Second Class,CUST-1141,Corporate,India,Hyderabad,Telangana,South,Furniture,Tables,Reception Desk,2,0,545.52,70.94,0.130041062,2023-11,2023
ORD-12033,13-01-2024,16-01-2024,Same Day,CUST-1028,Corporate,India,Ahmedabad,Gujarat,West,Furniture,Tables,Bookshelf,3,0.3,248.77,-24.36,-0.097921775,2024-01,2024
ORD-11069,07-01-2025,09-01-2025,Standard,CUST-1272,Consumer,India,Lucknow,Uttar Pradesh,North,Office Supplies,Writing,Notebook,2,0.2,137.48,1.01,0.007346523,2025-01,2025
ORD-11464,13-06-2025,15-06-2025,Second Class,CUST-1198,Consumer,India,Bhopal,Madhya Pradesh,Central,Office Supplies,Stationery,Desk Organizer,1,0.1,92.14,9.04,0.098111569,2025-06,2025
ORD-10932,25-05-2023,26-05-2023,Same Day,CUST-1459,Consumer,India,Bhopal,Madhya Pradesh,Central,Office Supplies,Binders,File Binder,4,0.15,868.22,59.3,0.068300661,2023-05,2023
ORD-10024,07-02-2025,09-02-2025,Second Class,CUST-1494,Consumer,India,Ahmedabad,Gujarat,West,Office Supplies,Writing,File Binder,4,0.1,247.47,24.92,0.100699075,2025-02,2025
ORD-10020,17-07-2023,18-07-2023,Second Class,CUST-1215,Home Office,India,Hyderabad,Telangana,South,Furniture,Chairs,Standing Desk,4,0.15,1366.05,94.67,0.069302002,2023-07,2023
ORD-10019,29-07-2023,31-07-2023,Standard,CUST-1369,Consumer,India,Jaipur,Rajasthan,North,Office Supplies,Stationery,Envelope Pack,5,0.15,259.24,30.02,0.115800031,2023-07,2023
ORD-11804,29-10-2025,01-11-2025,First Class,CUST-1461,Consumer,India,Mumbai,Maharashtra,West,Furniture,Tables,Executive Chair,2,0,707.96,126.97,0.179346291,2025-10,2025
ORD-11437,22-09-2024,25-09-2024,Standard,CUST-1005,Corporate,India,Pune,Maharashtra,West,Office Supplies,Writing,Printer Paper,1,0.2,105.37,-1.42,-0.013476322,2024-09,2024
ORD-10653,08-08-2024,10-08-2024,Standard,CUST-1201,Consumer,India,Kolkata,West Bengal,East,Furniture,Tables,Standing Desk,3,0.05,204.4,14.34,0.070156556,2024-08,2024
ORD-10200,05-04-2024,06-04-2024,First Class,CUST-1155,Home Office,India,Delhi,Delhi,North,Office Supplies,Binders,Envelope Pack,3,0,157.44,22.81,0.144880589,2024-04,2024
ORD-11342,18-10-2025,20-10-2025,Same Day,CUST-1390,Corporate,India,Hyderabad,Telangana,South,Office Supplies,Stationery,Ball Pen Set,3,0.2,65.24,0.16,0.002452483,2025-10,2025
ORD-12396,27-04-2023,29-04-2023,Second Class,CUST-1346,Home Office,India,Nagpur,Maharashtra,Central,Technology,Phones,Smartphone,1,0.05,155.19,32.51,0.209485147,2023-04,2023
ORD-11835,07-05-2025,09-05-2025,Same Day,CUST-1108,Corporate,India,Chennai,Tamil Nadu,South,Technology,Phones,Smartphone,4,0.1,3469.55,706.72,0.203692121,2025-05,2025
ORD-10186,10-05-2025,13-05-2025,Standard,CUST-1289,Consumer,India,Kolkata,West Bengal,East,Office Supplies,Stationery,Notebook,5,0,492.36,109.66,0.222723211,2025-05,2025
ORD-10802,30-04-2024,03-05-2024,First Class,CUST-1498,Consumer,India,Chennai,Tamil Nadu,South,Furniture,Tables,Office Chair,1,0.1,70.83,3.34,0.04715516,2024-04,2024
ORD-10227,14-06-2024,16-06-2024,First Class,CUST-1251,Consumer,India,Mumbai,Maharashtra,West,Technology,Computers,Tablet,3,0.3,1148.37,-46.43,-0.04043122,2024-06,2024
ORD-12045,27-06-2025,28-06-2025,Second Class,CUST-1025,Consumer,India,Kolkata,West Bengal,East,Technology,Phones,Wireless Headset,3,0.3,849.23,10.23,0.012046207,2025-06,2025
ORD-11143,12-12-2024,15-12-2024,Standard,CUST-1281,Home Office,India,Mumbai,Maharashtra,West,Technology,Accessories,Wireless Headset,2,0,504.38,73.49,0.145703636,2024-12,2024
ORD-12368,03-04-2024,05-04-2024,First Class,CUST-1243,Corporate,India,Lucknow,Uttar Pradesh,North,Furniture,Chairs,Conference Table,2,0,545.01,57.87,0.106181538,2024-04,2024
ORD-10361,04-10-2024,06-10-2024,Same Day,CUST-1061,Consumer,India,Jaipur,Rajasthan,North,Technology,Computers,Business Laptop,1,0,261.44,64.56,0.246940024,2024-10,2024
ORD-11259,22-02-2023,25-02-2023,Standard,CUST-1308,Consumer,India,Bengaluru,Karnataka,South,Office Supplies,Paper,Sticky Notes,2,0,379.9,45.66,0.120189524,2023-02,2023
ORD-11719,29-07-2025,01-08-2025,Same Day,CUST-1292,Consumer,India,Chennai,Tamil Nadu,South,Office Supplies,Stationery,Printer Paper,1,0.15,140.91,14.91,0.105812221,2025-07,2025
ORD-10259,04-06-2023,07-06-2023,Standard,CUST-1586,Consumer,India,Jaipur,Rajasthan,North,Technology,Computers,Smartphone,2,0.1,524.08,82.95,0.158277362,2023-06,2023
ORD-11351,27-12-2023,30-12-2023,Standard,CUST-1327,Consumer,India,Hyderabad,Telangana,South,Technology,Printers,Wireless Headset,3,0,730.37,102.7,0.140613662,2023-12,2023
ORD-11269,02-02-2025,03-02-2025,Standard,CUST-1434,Corporate,India,Pune,Maharashtra,West,Office Supplies,Stationery,Ball Pen Set,2,0,120.07,9.74,0.081119347,2025-02,2025
ORD-11485,28-04-2024,01-05-2024,Standard,CUST-1559,Corporate,India,Kolkata,West Bengal,East,Technology,Computers,Laser Printer,1,0.05,155.97,19.13,0.122651792,2024-04,2024
ORD-12444,09-07-2024,11-07-2024,Standard,CUST-1579,Consumer,India,Jaipur,Rajasthan,North,Furniture,Chairs,Standing Desk,3,0.15,1317.25,-10.38,-0.007880053,2024-07,2024
ORD-10396,03-12-2023,07-12-2023,First Class,CUST-1381,Consumer,India,Ahmedabad,Gujarat,West,Office Supplies,Stationery,Printer Paper,2,0,155.82,35.83,0.229944808,2023-12,2023
ORD-11907,17-12-2023,21-12-2023,Standard,CUST-1327,Consumer,India,Jaipur,Rajasthan,North,Technology,Accessories,Wireless Headset,4,0.2,671.66,84.64,0.126016139,2023-12,2023
ORD-10697,11-01-2023,14-01-2023,Standard,CUST-1346,Corporate,India,Hyderabad,Telangana,South,Office Supplies,Writing,Desk Organizer,3,0.15,296.78,11.95,0.040265517,2023-01,2023
ORD-11729,02-07-2023,03-07-2023,Same Day,CUST-1448,Consumer,India,Lucknow,Uttar Pradesh,North,Furniture,Office Furniture,Office Chair,3,0.15,661.67,64.03,0.096770293,2023-07,2023
ORD-10036,10-05-2025,13-05-2025,Same Day,CUST-1412,Consumer,India,Bhopal,Madhya Pradesh,Central,Office Supplies,Stationery,Printer Paper,1,0,66.91,6.46,0.096547601,2025-05,2025
ORD-10333,06-07-2023,08-07-2023,First Class,CUST-1513,Corporate,India,Lucknow,Uttar Pradesh,North,Office Supplies,Binders,Envelope Pack,4,0,284.11,48.87,0.172010841,2023-07,2023
ORD-11590,30-12-2025,02-01-2026,Standard,CUST-1539,Consumer,India,Pune,Maharashtra,West,Technology,Printers,USB-C Hub,2,0.15,742.39,47.05,0.063376392,2025-12,2025
ORD-11225,14-10-2025,15-10-2025,Standard,CUST-1319,Consumer,India,Delhi,Delhi,North,Technology,Printers,Monitor,3,0,942.15,227.12,0.241065648,2025-10,2025
ORD-11415,01-05-2023,04-05-2023,First Class,CUST-1474,Home Office,India,Pune,Maharashtra,West,Technology,Accessories,Laser Printer,2,0,339.69,93.21,0.274397245,2023-05,2023
ORD-12445,09-01-2023,11-01-2023,Standard,CUST-1593,Home Office,India,Kolkata,West Bengal,East,Technology,Computers,USB-C Hub,5,0.3,1481.86,15.9,0.010729759,2023-01,2023
ORD-10844,09-07-2025,11-07-2025,Standard,CUST-1094,Consumer,India,Chennai,Tamil Nadu,South,Furniture,Tables,Conference Table,4,0,1753.87,246.35,0.14046081,2025-07,2025
ORD-11610,20-03-2023,21-03-2023,Standard,CUST-1005,Corporate,India,Chennai,Tamil Nadu,South,Technology,Phones,USB-C Hub,2,0,687.92,128.96,0.187463659,2023-03,2023
ORD-11879,31-10-2023,01-11-2023,Standard,CUST-1012,Corporate,India,Jaipur,Rajasthan,North,Technology,Printers,Wireless Headset,3,0.1,449.55,65.55,0.145812479,2023-10,2023
ORD-10418,31-01-2025,02-02-2025,Standard,CUST-1212,Corporate,India,Chennai,Tamil Nadu,South,Office Supplies,Paper,Envelope Pack,5,0.15,184.98,17.13,0.092604606,2025-01,2025
ORD-10886,07-07-2025,09-07-2025,Same Day,CUST-1084,Consumer,India,Delhi,Delhi,North,Office Supplies,Paper,Ball Pen Set,2,0.1,73.56,9.62,0.130777597,2025-07,2025
ORD-10007,22-04-2023,25-04-2023,Standard,CUST-1372,Corporate,India,Bengaluru,Karnataka,South,Furniture,Office Furniture,Bookshelf,3,0.2,376.95,-0.07,-0.000185701,2023-04,2023
